Duration (Seconds),CPU_Usage,Memory_Usage,Disk_Usage
5675,33.825,36.4,0.20000000000000284
5676,17.625,36.4,0.20000000000000284
5677,12.25,36.4,0.20000000000000284
5678,11.55,36.4,0.20000000000000284
5679,13.925,36.4,0.20000000000000284
5680,10.65,36.4,0.20000000000000284
5681,12.625,36.4,0.20000000000000284
5682,28.3,36.4,0.20000000000000284
5683,15.8,36.4,0.20000000000000284
5684,21.75,36.4,0.20000000000000284
5685,17.075,36.4,0.20000000000000284
5686,16.925,36.4,0.20000000000000284
5687,27.6,36.4,0.20000000000000284
5688,23.625,36.3,0.20000000000000284
5689,11.4,36.3,0.20000000000000284
5690,14.025,36.3,0.20000000000000284
5691,13.8,36.3,0.20000000000000284
5692,25.675,36.3,0.20000000000000284
5693,24.800000000000004,36.3,0.20000000000000284
5694,26.1,36.3,0.20000000000000284
5695,20.85,36.3,0.20000000000000284
5696,13.95,36.3,0.20000000000000284
5697,15.15,36.3,0.20000000000000284
5698,13.75,36.3,0.20000000000000284
5699,14.85,36.3,0.20000000000000284
5700,13.55,36.3,0.20000000000000284
5701,15.6,36.3,0.20000000000000284
5702,30.025,36.4,0.20000000000000284
5703,15.925,36.4,0.20000000000000284
5704,14.575,36.4,0.20000000000000284
5705,15.925,36.4,0.20000000000000284
5706,17.05,36.4,0.20000000000000284
5707,20.75,36.4,0.20000000000000284
5708,36.275,36.4,0.20000000000000284
5709,34.425,36.4,0.20000000000000284
5710,26.05,36.4,0.20000000000000284
5711,19.9,36.4,0.20000000000000284
5712,25.3,36.4,0.20000000000000284
5713,37.1,36.4,0.20000000000000284
5714,22.55,36.4,0.20000000000000284
5715,17.525,36.4,0.20000000000000284
5716,16.25,36.4,0.20000000000000284
5717,16.825,36.4,0.20000000000000284
5718,15.25,36.4,0.20000000000000284
5719,17.025,36.4,0.20000000000000284
5720,12.75,36.4,0.20000000000000284
5721,12.25,36.4,0.20000000000000284
5722,42.65,36.5,0.20000000000000284
5723,19.05,36.5,0.20000000000000284
5724,10.475,36.4,0.20000000000000284
5725,13.25,36.4,0.20000000000000284
5726,12.2,36.4,0.20000000000000284
5727,11.925,36.4,0.20000000000000284
5728,10.85,36.4,0.20000000000000284
5729,15.925,36.4,0.20000000000000284
5730,29.3,36.4,0.20000000000000284
5731,17.575,36.4,0.20000000000000284
5732,24.25,36.5,0.20000000000000284
5733,16.724999999999998,36.5,0.20000000000000284
5734,13.35,36.4,0.20000000000000284
5735,21.975,36.4,0.20000000000000284
5736,31.475,36.5,0.20000000000000284
5737,19.0,36.5,0.20000000000000284
5738,14.575,36.5,0.20000000000000284
5739,13.375,36.5,0.20000000000000284
5740,13.55,36.5,0.20000000000000284
5741,15.3,36.5,0.20000000000000284
5742,19.025,36.5,0.20000000000000284
5743,28.9,36.5,0.20000000000000284
5744,15.725,36.5,0.20000000000000284
5745,16.125,36.5,0.20000000000000284
5746,16.45,36.5,0.20000000000000284
5747,16.475,36.5,0.20000000000000284
5748,13.475,36.5,0.20000000000000284
5749,30.325,36.5,0.20000000000000284
5750,10.825,36.4,0.20000000000000284
5751,13.775,36.4,0.20000000000000284
5752,13.0,36.4,0.20000000000000284
5753,52.05000000000001,36.4,0.20000000000000284
5754,41.675,36.4,0.20000000000000284
5755,17.825,36.4,0.20000000000000284
5756,26.450000000000003,36.7,0.20000000000000284
5757,34.15,36.8,0.20000000000000284
5758,17.0,36.5,0.20000000000000284
5759,14.975,36.5,0.20000000000000284
5760,12.575,36.5,0.20000000000000284
5761,16.075,36.5,0.20000000000000284
5762,17.975,36.5,0.20000000000000284
5763,28.625,36.5,0.20000000000000284
5764,14.275,36.4,0.20000000000000284
5765,20.8,36.4,0.20000000000000284
5766,20.275,36.4,0.20000000000000284
5767,12.525,36.4,0.20000000000000284
5768,11.35,36.4,0.20000000000000284
5769,15.175,36.4,0.20000000000000284
5770,10.65,36.4,0.20000000000000284
5771,14.375,36.4,0.20000000000000284
5772,13.075,36.4,0.20000000000000284
5773,30.375,36.4,0.20000000000000284
5774,14.1,36.4,0.20000000000000284
5775,25.3,36.4,0.20000000000000284
5776,28.175,36.4,0.20000000000000284
5777,13.9,36.4,0.20000000000000284
5778,21.375,36.4,0.20000000000000284
5779,22.875,36.4,0.20000000000000284
5780,31.45,36.4,0.20000000000000284
5781,17.225,36.4,0.20000000000000284
5782,15.55,36.4,0.20000000000000284
5783,32.35,36.4,0.20000000000000284
5784,15.625,36.4,0.20000000000000284
5785,19.825000000000003,36.4,0.20000000000000284
5786,19.55,36.4,0.20000000000000284
5787,22.575,36.4,0.20000000000000284
5788,17.775,36.4,0.20000000000000284
5789,14.125,36.4,0.20000000000000284
5790,13.7,36.4,0.20000000000000284
5791,12.0,36.4,0.20000000000000284
5792,14.85,36.4,0.20000000000000284
5793,28.8,36.4,0.20000000000000284
5794,12.6,36.4,0.20000000000000284
5795,12.875,36.4,0.20000000000000284
5796,24.950000000000003,36.4,0.20000000000000284
5797,24.6,36.4,0.20000000000000284
5798,13.45,36.4,0.20000000000000284
5799,24.275,36.4,0.20000000000000284
5800,27.375,36.4,0.20000000000000284
5801,18.65,36.4,0.20000000000000284
5802,15.55,36.4,0.20000000000000284
5803,41.7,36.5,0.20000000000000284
5804,23.95,36.5,0.20000000000000284
5805,16.225,36.5,0.20000000000000284
5806,31.1,36.5,0.20000000000000284
5807,18.675,36.5,0.20000000000000284
5808,14.025,36.5,0.20000000000000284
5809,16.3,36.5,0.20000000000000284
5810,16.2,36.4,0.20000000000000284
5811,16.575,36.4,0.20000000000000284
5812,23.85,36.4,0.20000000000000284
5813,29.525,36.4,0.20000000000000284
5814,21.55,36.4,0.20000000000000284
5815,17.7,36.4,0.20000000000000284
5816,17.45,36.4,0.20000000000000284
5817,16.525,36.4,0.20000000000000284
5818,27.625,36.4,0.20000000000000284
5819,39.875,36.4,0.20000000000000284
5820,26.35,36.4,0.20000000000000284
5821,13.225,36.4,0.20000000000000284
5822,29.075,36.4,0.20000000000000284
5823,16.175,36.4,0.20000000000000284
5824,29.075,36.5,0.20000000000000284
5825,16.9,36.5,0.20000000000000284
5826,14.225,36.5,0.20000000000000284
5827,15.725,36.5,0.20000000000000284
5828,12.25,36.5,0.20000000000000284
5829,14.75,36.5,0.20000000000000284
5830,13.075,36.5,0.20000000000000284
5831,14.05,36.5,0.20000000000000284
5832,13.0,36.5,0.20000000000000284
5833,13.95,36.5,0.20000000000000284
5834,44.35,36.5,0.20000000000000284
5835,35.3,36.5,0.20000000000000284
5836,16.825,36.5,0.20000000000000284
5837,17.575,36.5,0.20000000000000284
5838,13.175,36.5,0.20000000000000284
5839,15.35,36.5,0.20000000000000284
5840,16.175,36.5,0.20000000000000284
5841,17.924999999999997,36.5,0.20000000000000284
5842,32.325,36.5,0.20000000000000284
5843,19.800000000000004,36.5,0.20000000000000284
5844,28.825,36.5,0.20000000000000284
5845,18.975,36.5,0.20000000000000284
5846,18.9,36.5,0.20000000000000284
5847,28.05,36.5,0.20000000000000284
5848,17.875,36.5,0.20000000000000284
5849,16.775000000000002,36.5,0.20000000000000284
5850,17.675,36.5,0.20000000000000284
5851,17.625,36.5,0.20000000000000284
5852,30.5,36.5,0.20000000000000284
5853,25.075,36.5,0.20000000000000284
5854,50.125,36.5,0.20000000000000284
5855,31.675000000000004,36.5,0.20000000000000284
5856,15.15,36.5,0.20000000000000284
5857,13.15,36.5,0.20000000000000284
5858,15.599999999999998,36.4,0.20000000000000284
5859,17.0,36.5,0.20000000000000284
5860,41.125,36.5,0.20000000000000284
5861,16.0,36.0,0.20000000000000284
5862,10.6,36.0,0.20000000000000284
5863,14.75,36.0,0.20000000000000284
5864,25.875,36.0,0.20000000000000284
5865,33.4,36.0,0.20000000000000284
5866,19.9,36.1,0.20000000000000284
5867,30.925,36.1,0.20000000000000284
5868,21.2,36.1,0.20000000000000284
5869,17.45,36.1,0.20000000000000284
5870,19.4,36.1,0.20000000000000284
5871,22.125,36.1,0.20000000000000284
5872,23.425,36.1,0.20000000000000284
5873,19.55,36.1,0.20000000000000284
5874,29.85,36.1,0.20000000000000284
5875,27.075000000000003,36.1,0.20000000000000284
5876,18.8,36.1,0.20000000000000284
5877,17.675,36.1,0.20000000000000284
5878,15.575,36.1,0.20000000000000284
5879,17.525,36.1,0.20000000000000284
5880,12.5,36.1,0.20000000000000284
5881,21.6,36.1,0.20000000000000284
5882,11.8,36.1,0.20000000000000284
5883,20.9,36.1,0.20000000000000284
5884,27.525,36.2,0.20000000000000284
5885,31.1,36.2,0.20000000000000284
5886,13.8,36.2,0.20000000000000284
5887,27.775,36.2,0.20000000000000284
5888,21.45,36.2,0.20000000000000284
5889,11.425,36.2,0.20000000000000284
5890,11.475,36.2,0.20000000000000284
5891,13.575,36.2,0.20000000000000284
5892,10.2,36.2,0.20000000000000284
5893,18.9,36.2,0.20000000000000284
5894,15.925,36.2,0.20000000000000284
5895,23.65,36.2,0.20000000000000284
5896,13.25,36.2,0.20000000000000284
5897,19.925,36.2,0.20000000000000284
5898,20.425,36.2,0.20000000000000284
5899,30.05,36.3,0.20000000000000284
5900,23.125,36.4,0.20000000000000284
5901,16.3,36.5,0.20000000000000284
5902,13.6,36.5,0.20000000000000284
5903,17.425,36.5,0.20000000000000284
5904,16.925,36.5,0.20000000000000284
5905,38.05,36.5,0.20000000000000284
5906,30.9,36.5,0.20000000000000284
5907,17.349999999999998,36.5,0.20000000000000284
5908,15.875,36.5,0.20000000000000284
5909,16.3,36.5,0.20000000000000284
5910,13.675,36.5,0.20000000000000284
5911,16.725,36.5,0.20000000000000284
5912,16.775000000000002,36.5,0.20000000000000284
5913,20.55,36.5,0.20000000000000284
5914,21.625,36.5,0.20000000000000284
5915,43.375,36.5,0.20000000000000284
5916,14.625,36.5,0.20000000000000284
5917,16.475,36.5,0.20000000000000284
5918,30.4,36.5,0.20000000000000284
5919,18.975,36.5,0.20000000000000284
5920,15.675,36.5,0.20000000000000284
5921,19.975,36.5,0.20000000000000284
5922,13.625,36.5,0.20000000000000284
5923,27.625,36.5,0.20000000000000284
5924,27.125,36.5,0.20000000000000284
5925,38.975,36.5,0.20000000000000284
5926,14.825,36.5,0.20000000000000284
5927,22.875000000000004,36.5,0.20000000000000284
5928,11.975,36.5,0.20000000000000284
5929,12.65,36.5,0.20000000000000284
5930,19.425,36.5,0.20000000000000284
5931,30.625,36.5,0.20000000000000284
5932,15.075,36.5,0.20000000000000284
5933,17.025,36.5,0.20000000000000284
5934,14.0,36.5,0.20000000000000284
5935,29.3,36.5,0.20000000000000284
5936,15.775,36.5,0.20000000000000284
5937,14.85,36.5,0.20000000000000284
5938,26.2,36.5,0.20000000000000284
5939,15.0,36.5,0.20000000000000284
5940,11.775,36.5,0.20000000000000284
5941,15.4,36.5,0.20000000000000284
5942,12.775,36.5,0.20000000000000284
5943,16.475,36.5,0.20000000000000284
5944,13.875,36.5,0.20000000000000284
5945,27.1,36.5,0.20000000000000284
5946,16.925,36.5,0.20000000000000284
5947,17.2,36.5,0.20000000000000284
5948,13.35,36.5,0.20000000000000284
5949,22.225,36.5,0.20000000000000284
5950,27.525,36.5,0.20000000000000284
5951,23.8,36.5,0.20000000000000284
5952,28.65,36.5,0.20000000000000284
5953,29.6,36.5,0.20000000000000284
5954,15.025,36.5,0.20000000000000284
5955,18.9,36.5,0.20000000000000284
5956,22.725,36.5,0.20000000000000284
5957,15.075,36.5,0.20000000000000284
5958,14.225,36.5,0.20000000000000284
5959,14.0,36.5,0.20000000000000284
5960,13.525,36.5,0.20000000000000284
5961,15.75,36.5,0.20000000000000284
5962,14.825,36.5,0.20000000000000284
5963,16.2,36.5,0.20000000000000284
5964,30.975,36.5,0.20000000000000284
5965,26.325,36.5,0.20000000000000284
5966,25.15,36.6,0.20000000000000284
5967,26.1,36.6,0.20000000000000284
5968,24.975,36.5,0.20000000000000284
5969,30.1,36.5,0.20000000000000284
5970,17.924999999999997,36.5,0.20000000000000284
5971,18.5,36.6,0.20000000000000284
5972,17.25,36.6,0.20000000000000284
5973,16.55,36.6,0.20000000000000284
5974,16.25,36.6,0.20000000000000284
5975,17.575,36.6,0.20000000000000284
5976,27.825,36.6,0.20000000000000284
5977,20.1,36.6,0.20000000000000284
5978,15.6,36.6,0.20000000000000284
5979,13.675,36.6,0.20000000000000284
5980,14.05,36.6,0.20000000000000284
5981,19.1,36.6,0.20000000000000284
5982,12.175,36.6,0.20000000000000284
5983,17.75,36.6,0.20000000000000284
5984,14.85,36.6,0.20000000000000284
5985,16.675,36.6,0.20000000000000284
5986,39.075,36.6,0.20000000000000284
5987,28.9,36.6,0.20000000000000284
5988,31.6,36.6,0.20000000000000284
5989,13.925,36.6,0.20000000000000284
5990,13.6,36.6,0.20000000000000284
5991,15.25,36.6,0.20000000000000284
5992,15.225,36.6,0.20000000000000284
5993,16.125,36.6,0.20000000000000284
5994,14.15,36.6,0.20000000000000284
5995,16.75,36.6,0.20000000000000284
5996,28.45,36.5,0.20000000000000284
5997,16.950000000000003,36.5,0.20000000000000284
5998,12.9,36.5,0.20000000000000284
5999,14.05,36.5,0.20000000000000284
6000,12.4,36.5,0.20000000000000284
6001,13.775,36.5,0.20000000000000284
6002,13.775,36.5,0.20000000000000284
6003,23.9,36.5,0.20000000000000284
6004,22.75,36.5,0.20000000000000284
6005,15.225,36.5,0.20000000000000284
6006,35.375,36.6,0.20000000000000284
6007,15.500000000000002,36.6,0.20000000000000284
6008,28.9,36.6,0.20000000000000284
6009,36.5,36.6,0.20000000000000284
6010,21.4,36.5,0.20000000000000284
6011,11.9,36.6,0.20000000000000284
6012,11.025,36.6,0.20000000000000284
6013,13.375,36.6,0.20000000000000284
6014,11.1,36.6,0.20000000000000284
6015,13.275,36.6,0.20000000000000284
6016,37.35,36.6,0.20000000000000284
6017,11.55,36.6,0.20000000000000284
6018,18.950000000000003,36.6,0.20000000000000284
6019,14.5,36.6,0.20000000000000284
6020,11.675,36.6,0.20000000000000284
6021,13.9,36.6,0.20000000000000284
6022,12.375,36.6,0.20000000000000284
6023,15.85,36.6,0.20000000000000284
6024,17.475,36.6,0.20000000000000284
6025,26.225,36.6,0.20000000000000284
6026,47.375,36.6,0.20000000000000284
6027,33.175,36.6,0.20000000000000284
6028,17.925,36.6,0.20000000000000284
6029,24.975,36.6,0.20000000000000284
6030,25.6,36.6,0.20000000000000284
6031,16.05,36.6,0.20000000000000284
6032,14.55,36.6,0.20000000000000284
6033,17.55,36.6,0.20000000000000284
6034,16.724999999999998,36.6,0.20000000000000284
6035,19.75,36.6,0.20000000000000284
6036,16.7,36.6,0.20000000000000284
6037,30.375,36.6,0.20000000000000284
6038,15.1,36.6,0.20000000000000284
6039,14.9,36.6,0.20000000000000284
6040,16.625,36.6,0.20000000000000284
6041,17.05,36.6,0.20000000000000284
6042,31.75,36.6,0.20000000000000284
6043,19.75,36.6,0.20000000000000284
6044,27.8,36.6,0.20000000000000284
6045,17.95,36.6,0.20000000000000284
6046,15.3,36.6,0.20000000000000284
6047,29.95,36.6,0.20000000000000284
6048,12.375,36.6,0.20000000000000284
6049,14.975,36.6,0.20000000000000284
6050,15.075,36.6,0.20000000000000284
6051,31.700000000000003,36.6,0.20000000000000284
6052,16.85,36.6,0.20000000000000284
6053,14.525000000000002,36.6,0.20000000000000284
6054,14.425,36.6,0.20000000000000284
6055,15.9,36.6,0.20000000000000284
6056,12.275,36.6,0.20000000000000284
6057,29.325,36.5,0.20000000000000284
6058,13.1,36.5,0.20000000000000284
6059,15.45,36.5,0.20000000000000284
6060,13.55,36.5,0.20000000000000284
6061,19.275,36.5,0.20000000000000284
6062,16.6,36.5,0.20000000000000284
6063,18.65,36.6,0.20000000000000284
6064,29.875,36.6,0.20000000000000284
6065,19.95,36.6,0.20000000000000284
6066,12.55,36.6,0.20000000000000284
6067,32.4,36.6,0.20000000000000284
6068,18.825,36.6,0.20000000000000284
6069,31.025,36.6,0.20000000000000284
6070,10.75,36.6,0.20000000000000284
6071,15.825,36.7,0.20000000000000284
6072,13.4,36.7,0.20000000000000284
6073,15.85,36.7,0.20000000000000284
6074,20.825,36.7,0.20000000000000284
6075,21.5,36.7,0.20000000000000284
6076,16.175,36.7,0.20000000000000284
6077,18.3,36.6,0.20000000000000284
6078,23.85,36.6,0.20000000000000284
6079,12.9,36.6,0.20000000000000284
6080,16.025,36.6,0.20000000000000284
6081,33.325,36.6,0.20000000000000284
6082,41.45,36.6,0.20000000000000284
6083,13.275,36.6,0.20000000000000284
6084,13.275,36.6,0.20000000000000284
6085,13.474999999999998,36.6,0.20000000000000284
6086,12.15,36.6,0.20000000000000284
6087,13.5,36.6,0.20000000000000284
6088,26.35,36.6,0.20000000000000284
6089,12.2,36.6,0.20000000000000284
6090,22.375,36.6,0.20000000000000284
6091,26.075000000000003,36.6,0.20000000000000284
6092,13.575,36.6,0.20000000000000284
6093,13.0,36.6,0.20000000000000284
6094,23.3,36.6,0.20000000000000284
6095,35.15,36.6,0.20000000000000284
6096,16.875,36.6,0.20000000000000284
6097,21.15,36.6,0.20000000000000284
6098,52.075,36.6,0.20000000000000284
6099,22.375,36.6,0.20000000000000284
6100,18.775,36.6,0.20000000000000284
6101,18.3,36.6,0.20000000000000284
6102,20.1,36.6,0.20000000000000284
6103,17.825000000000003,36.6,0.20000000000000284
6104,18.35,36.6,0.20000000000000284
6105,18.25,36.5,0.20000000000000284
6106,14.925,36.5,0.20000000000000284
6107,16.5,36.5,0.20000000000000284
6108,25.975,36.6,0.20000000000000284
6109,32.5,36.6,0.20000000000000284
6110,22.375,36.6,0.20000000000000284
6111,15.4,36.6,0.20000000000000284
6112,17.9,36.5,0.20000000000000284
6113,15.65,36.6,0.20000000000000284
6114,34.0,36.6,0.20000000000000284
6115,38.6,36.6,0.20000000000000284
6116,11.1,36.4,0.20000000000000284
6117,13.3,36.4,0.20000000000000284
6118,32.9,36.4,0.20000000000000284
6119,14.525,36.4,0.20000000000000284
6120,15.25,36.4,0.20000000000000284
6121,16.6,36.4,0.20000000000000284
6122,12.5,36.4,0.20000000000000284
6123,11.575,36.4,0.20000000000000284
6124,10.725,36.4,0.20000000000000284
6125,14.65,36.4,0.20000000000000284
6126,12.025,36.4,0.20000000000000284
6127,13.15,36.4,0.20000000000000284
6128,32.575,36.4,0.20000000000000284
6129,19.325,36.4,0.20000000000000284
6130,12.0,36.4,0.20000000000000284
6131,20.275,36.4,0.20000000000000284
6132,19.25,36.4,0.20000000000000284
6133,31.200000000000003,36.4,0.20000000000000284
6134,11.2,36.4,0.20000000000000284
6135,33.725,36.4,0.20000000000000284
6136,17.724999999999998,36.4,0.20000000000000284
6137,11.875,36.4,0.20000000000000284
6138,29.025,36.4,0.20000000000000284
6139,31.225,36.4,0.20000000000000284
6140,14.225,36.4,0.20000000000000284
6141,16.15,36.4,0.20000000000000284
6142,15.1,36.4,0.20000000000000284
6143,14.95,36.4,0.20000000000000284
6144,17.225,36.4,0.20000000000000284
6145,20.275,36.4,0.20000000000000284
6146,19.525,36.4,0.20000000000000284
6147,18.75,36.4,0.20000000000000284
6148,16.375,36.4,0.20000000000000284
6149,41.825,36.4,0.20000000000000284
6150,25.025,36.4,0.20000000000000284
6151,16.8,36.4,0.20000000000000284
6152,18.425,36.4,0.20000000000000284
6153,32.825,36.4,0.20000000000000284
6154,18.125,36.4,0.20000000000000284
6155,16.15,36.4,0.20000000000000284
6156,14.975,36.4,0.20000000000000284
6157,22.8,36.4,0.20000000000000284
6158,19.65,36.4,0.20000000000000284
6159,35.125,36.4,0.20000000000000284
6160,13.825,36.4,0.20000000000000284
6161,14.45,36.4,0.20000000000000284
6162,11.75,36.4,0.20000000000000284
6163,12.3,36.4,0.20000000000000284
6164,10.8,36.4,0.20000000000000284
6165,13.9,36.4,0.20000000000000284
6166,10.55,36.4,0.20000000000000284
6167,9.675,36.4,0.20000000000000284
6168,10.275,36.3,0.20000000000000284
6169,23.7,36.4,0.20000000000000284
6170,17.7,36.4,0.20000000000000284
6171,15.65,36.4,0.20000000000000284
6172,13.175,36.4,0.20000000000000284
6173,41.925,36.4,0.20000000000000284
6174,30.5,36.4,0.20000000000000284
6175,25.7,36.4,0.20000000000000284
6176,13.2,36.4,0.20000000000000284
6177,13.7,36.4,0.20000000000000284
6178,10.575,36.4,0.20000000000000284
6179,27.025,36.4,0.20000000000000284
6180,18.15,36.4,0.20000000000000284
6181,27.875,36.4,0.20000000000000284
6182,13.475,36.4,0.20000000000000284
6183,17.200000000000003,36.4,0.20000000000000284
6184,17.775,36.4,0.20000000000000284
6185,19.225,36.4,0.20000000000000284
6186,18.425,36.4,0.20000000000000284
6187,20.15,36.4,0.20000000000000284
6188,18.3,36.4,0.20000000000000284
6189,28.95,36.4,0.20000000000000284
6190,20.075,36.3,0.20000000000000284
6191,25.325,36.3,0.20000000000000284
6192,27.05,36.4,0.20000000000000284
6193,14.825,36.4,0.20000000000000284
6194,21.125,36.4,0.20000000000000284
6195,50.475,36.4,0.20000000000000284
6196,17.475,36.4,0.20000000000000284
6197,13.2,36.4,0.20000000000000284
6198,13.625,36.4,0.20000000000000284
6199,27.475,36.4,0.20000000000000284
6200,10.875,36.4,0.20000000000000284
6201,12.625,36.4,0.20000000000000284
6202,12.675,36.4,0.20000000000000284
6203,15.15,36.4,0.20000000000000284
6204,17.549999999999997,36.4,0.20000000000000284
6205,14.500000000000002,36.4,0.20000000000000284
6206,29.2,36.3,0.20000000000000284
6207,42.7,36.4,0.20000000000000284
6208,20.975,36.4,0.20000000000000284
6209,22.525,36.4,0.20000000000000284
6210,32.05,36.4,0.20000000000000284
6211,32.475,36.4,0.20000000000000284
6212,19.05,36.4,0.20000000000000284
6213,18.225,36.4,0.20000000000000284
6214,19.075,36.4,0.20000000000000284
6215,16.7,36.4,0.20000000000000284
6216,16.9,36.4,0.20000000000000284
6217,16.150000000000002,36.4,0.20000000000000284
6218,16.525,36.4,0.20000000000000284
6219,15.9,36.4,0.20000000000000284
6220,49.45,36.4,0.20000000000000284
6221,27.250000000000004,36.4,0.20000000000000284
6222,18.7,36.4,0.20000000000000284
6223,32.599999999999994,36.4,0.20000000000000284
6224,23.575,36.4,0.20000000000000284
6225,17.475,36.4,0.20000000000000284
6226,16.625,36.4,0.20000000000000284
6227,15.65,36.4,0.20000000000000284
6228,15.3,36.4,0.20000000000000284
6229,13.825,36.4,0.20000000000000284
6230,30.7,36.4,0.20000000000000284
6231,15.1,36.4,0.20000000000000284
6232,14.95,36.4,0.20000000000000284
6233,24.475,36.4,0.20000000000000284
6234,14.3,36.4,0.20000000000000284
6235,14.575,36.4,0.20000000000000284
6236,15.775000000000002,36.4,0.20000000000000284
6237,13.15,36.4,0.20000000000000284
6238,11.6,36.4,0.20000000000000284
6239,12.2,36.4,0.20000000000000284
6240,30.025,36.4,0.20000000000000284
6241,21.075,36.4,0.20000000000000284
6242,28.625,36.4,0.20000000000000284
6243,26.85,36.4,0.20000000000000284
6244,32.6,36.4,0.20000000000000284
6245,17.225,36.4,0.20000000000000284
6246,23.4,36.4,0.20000000000000284
6247,15.15,36.4,0.20000000000000284
6248,12.575,36.4,0.20000000000000284
6249,15.0,36.4,0.20000000000000284
6250,26.525,36.4,0.20000000000000284
6251,16.625,36.4,0.20000000000000284
6252,27.05,36.4,0.20000000000000284
6253,14.675,36.4,0.20000000000000284
6254,16.125,36.4,0.20000000000000284
6255,13.675,36.4,0.20000000000000284
6256,14.725,36.4,0.20000000000000284
6257,16.925,36.4,0.20000000000000284
6258,15.6,36.4,0.20000000000000284
6259,15.775,36.4,0.20000000000000284
6260,51.075,36.4,0.20000000000000284
6261,22.2,36.4,0.20000000000000284
6262,20.325,36.4,0.20000000000000284
6263,34.375,36.4,0.20000000000000284
6264,20.950000000000003,36.4,0.20000000000000284
6265,17.3,36.4,0.20000000000000284
6266,15.025000000000002,36.4,0.20000000000000284
6267,14.175,36.4,0.20000000000000284
6268,13.425,36.4,0.20000000000000284
6269,14.6,36.4,0.20000000000000284
6270,27.5,36.4,0.20000000000000284
6271,17.599999999999998,36.4,0.20000000000000284
6272,13.85,36.4,0.20000000000000284
6273,16.3,36.4,0.20000000000000284
6274,22.55,36.4,0.20000000000000284
6275,14.725,36.4,0.20000000000000284
6276,20.200000000000003,36.4,0.20000000000000284
6277,39.3,36.4,0.20000000000000284
6278,11.475,36.4,0.20000000000000284
6279,17.55,36.4,0.20000000000000284
6280,23.0,36.4,0.20000000000000284
6281,42.875,36.5,0.20000000000000284
6282,12.725,36.5,0.20000000000000284
6283,12.8,36.5,0.20000000000000284
6284,15.075,36.5,0.20000000000000284
6285,14.275,36.5,0.20000000000000284
6286,13.725,36.4,0.20000000000000284
6287,25.15,36.4,0.20000000000000284
6288,18.225,36.4,0.20000000000000284
6289,15.625,36.4,0.20000000000000284
6290,17.125,36.4,0.20000000000000284
6291,34.125,36.5,0.20000000000000284
6292,17.2,36.5,0.20000000000000284
6293,17.4,36.5,0.20000000000000284
6294,37.825,36.5,0.20000000000000284
6295,24.75,36.5,0.20000000000000284
6296,14.425,36.5,0.20000000000000284
6297,25.625,36.5,0.20000000000000284
6298,28.675,36.5,0.20000000000000284
6299,15.05,36.5,0.20000000000000284
6300,15.15,36.5,0.20000000000000284
6301,26.625,36.5,0.20000000000000284
6302,16.099999999999998,36.5,0.20000000000000284
6303,16.725,36.5,0.20000000000000284
6304,14.900000000000002,36.5,0.20000000000000284
6305,19.6,36.5,0.20000000000000284
6306,14.125,36.5,0.20000000000000284
6307,22.725,36.5,0.20000000000000284
6308,18.25,36.5,0.20000000000000284
6309,33.775,36.5,0.20000000000000284
6310,25.175,36.5,0.20000000000000284
6311,59.1,36.5,0.20000000000000284
6312,30.975,36.5,0.20000000000000284
6313,15.2,36.5,0.20000000000000284
6314,17.075,36.5,0.20000000000000284
6315,13.9,36.5,0.20000000000000284
6316,12.75,36.5,0.20000000000000284
6317,14.3,36.5,0.20000000000000284
6318,12.55,36.4,0.20000000000000284
6319,15.075,36.4,0.20000000000000284
6320,14.474999999999998,36.4,0.20000000000000284
6321,28.45,36.4,0.20000000000000284
6322,14.675,36.4,0.20000000000000284
6323,16.15,36.4,0.20000000000000284
6324,23.125,36.4,0.20000000000000284
6325,17.275,36.4,0.20000000000000284
6326,15.35,36.4,0.20000000000000284
6327,17.15,36.5,0.20000000000000284
6328,23.75,36.5,0.20000000000000284
6329,37.225,36.5,0.20000000000000284
6330,33.025,36.5,0.20000000000000284
6331,30.65,36.5,0.20000000000000284
6332,23.875,36.5,0.20000000000000284
6333,17.95,36.5,0.20000000000000284
6334,16.15,36.5,0.20000000000000284
6335,17.6,36.5,0.20000000000000284
6336,24.025,36.5,0.20000000000000284
6337,16.05,36.5,0.20000000000000284
6338,16.224999999999998,36.5,0.20000000000000284
6339,18.125,36.5,0.20000000000000284
6340,17.55,36.5,0.20000000000000284
6341,16.45,36.5,0.20000000000000284
6342,26.2,36.5,0.20000000000000284
6343,20.875,36.5,0.20000000000000284
6344,33.45,36.5,0.20000000000000284
6345,14.5,36.5,0.20000000000000284
6346,13.075,36.4,0.20000000000000284
6347,14.025,36.4,0.20000000000000284
6348,21.075,36.4,0.20000000000000284
6349,46.375,36.4,0.20000000000000284
6350,14.6,36.4,0.20000000000000284
6351,17.775,36.4,0.20000000000000284
6352,41.3,36.5,0.20000000000000284
6353,17.975,36.5,0.20000000000000284
6354,16.725,36.5,0.20000000000000284
6355,17.650000000000002,36.5,0.20000000000000284
6356,12.9,36.4,0.20000000000000284
6357,28.05,36.4,0.20000000000000284
6358,23.9,36.4,0.20000000000000284
6359,13.925,36.4,0.20000000000000284
6360,19.175,36.4,0.20000000000000284
6361,33.05,36.4,0.20000000000000284
6362,30.250000000000004,36.4,0.20000000000000284
6363,17.35,36.4,0.20000000000000284
