Duration (Seconds),CPU_Usage,Memory_Usage,Disk_Usage
7683,12.25,27.9,0.20000000000000284
7684,12.225,27.9,0.20000000000000284
7685,10.7,27.9,0.20000000000000284
7686,11.275,27.9,0.20000000000000284
7687,10.925,27.9,0.20000000000000284
7688,11.45,27.9,0.20000000000000284
7689,9.775,27.9,0.20000000000000284
7690,12.825,27.9,0.20000000000000284
7691,11.925,27.9,0.20000000000000284
7692,11.6,27.9,0.20000000000000284
7693,6.0,27.9,0.20000000000000284
7694,6.074999999999999,27.9,0.20000000000000284
7695,6.525,27.9,0.20000000000000284
7696,6.574999999999999,27.9,0.20000000000000284
7697,6.775,27.9,0.20000000000000284
7698,12.8,27.9,0.20000000000000284
7699,41.95,27.9,0.20000000000000284
7700,22.65,27.9,0.20000000000000284
7701,13.75,27.9,0.20000000000000284
7702,21.525,27.9,0.20000000000000284
7703,32.225,27.9,0.20000000000000284
7704,9.3,27.9,0.20000000000000284
7705,5.725,27.9,0.20000000000000284
7706,5.775,27.9,0.20000000000000284
7707,5.175,27.9,0.20000000000000284
7708,6.0,27.9,0.20000000000000284
7709,5.0,27.9,0.20000000000000284
7710,5.35,27.9,0.20000000000000284
7711,18.375,27.9,0.20000000000000284
7712,20.15,27.9,0.20000000000000284
7713,17.175,27.9,0.20000000000000284
7714,15.525,27.9,0.20000000000000284
7715,9.625,27.9,0.20000000000000284
7716,12.3,27.9,0.20000000000000284
7717,12.175,27.9,0.20000000000000284
7718,13.15,27.9,0.20000000000000284
7719,8.325,27.9,0.20000000000000284
7720,11.425,27.9,0.20000000000000284
7721,7.85,27.9,0.20000000000000284
7722,11.725,27.9,0.20000000000000284
7723,9.95,27.9,0.20000000000000284
7724,10.0,27.9,0.20000000000000284
7725,15.6,27.9,0.20000000000000284
7726,16.325,27.9,0.20000000000000284
7727,8.625,27.9,0.20000000000000284
7728,10.55,27.9,0.20000000000000284
7729,10.575,27.9,0.20000000000000284
7730,10.65,27.9,0.20000000000000284
7731,9.925,27.9,0.20000000000000284
7732,11.825,27.9,0.20000000000000284
7733,9.55,27.9,0.20000000000000284
7734,12.8,27.9,0.20000000000000284
7735,15.925,27.9,0.20000000000000284
7736,40.65,27.9,0.20000000000000284
7737,26.15,27.9,0.20000000000000284
7738,12.625,27.5,0.20000000000000284
7739,6.175000000000001,27.5,0.20000000000000284
7740,5.375,27.5,0.20000000000000284
7741,7.975,27.5,0.20000000000000284
7742,14.075,27.5,0.20000000000000284
7743,10.6,27.5,0.20000000000000284
7744,13.45,27.5,0.20000000000000284
7745,20.025,27.5,0.20000000000000284
7746,15.275,27.6,0.20000000000000284
7747,18.575,27.4,0.20000000000000284
7748,9.8,27.5,0.20000000000000284
7749,14.45,27.5,0.20000000000000284
7750,18.15,27.5,0.20000000000000284
7751,16.225,27.5,0.20000000000000284
7752,14.775,27.5,0.20000000000000284
7753,23.125,27.5,0.20000000000000284
7754,13.0,27.5,0.20000000000000284
7755,9.775,27.5,0.20000000000000284
7756,9.575,27.5,0.20000000000000284
7757,8.525,27.5,0.20000000000000284
7758,11.225,27.5,0.20000000000000284
7759,8.95,27.5,0.20000000000000284
7760,10.475,27.5,0.20000000000000284
7761,9.4,27.5,0.20000000000000284
7762,11.7,27.5,0.20000000000000284
7763,9.3,27.5,0.20000000000000284
7764,12.875,27.5,0.20000000000000284
7765,17.25,27.5,0.20000000000000284
7766,12.475,27.5,0.20000000000000284
7767,7.375,27.5,0.20000000000000284
7768,11.375,27.5,0.20000000000000284
7769,9.5,27.5,0.20000000000000284
7770,16.85,27.5,0.20000000000000284
7771,15.05,27.5,0.20000000000000284
7772,12.675,27.5,0.20000000000000284
7773,10.7,27.5,0.20000000000000284
7774,13.0,27.6,0.20000000000000284
7775,8.325,27.6,0.20000000000000284
7776,8.75,27.6,0.20000000000000284
7777,6.300000000000001,27.6,0.20000000000000284
7778,7.524999999999999,27.6,0.20000000000000284
7779,7.0,27.6,0.20000000000000284
7780,7.875,27.6,0.20000000000000284
7781,7.375,27.6,0.20000000000000284
7782,9.55,27.6,0.20000000000000284
7783,20.025,27.6,0.20000000000000284
7784,11.85,27.6,0.20000000000000284
7785,26.0,27.6,0.20000000000000284
7786,25.625,27.7,0.20000000000000284
7787,27.575,27.8,0.20000000000000284
7788,28.85,27.9,0.20000000000000284
7789,35.05,27.9,0.20000000000000284
7790,17.375,27.9,0.20000000000000284
7791,9.05,27.9,0.20000000000000284
7792,8.95,27.9,0.20000000000000284
7793,9.175,27.9,0.20000000000000284
7794,8.5,27.9,0.20000000000000284
7795,9.175,27.9,0.20000000000000284
7796,8.775,27.9,0.20000000000000284
7797,7.325,27.9,0.20000000000000284
7798,10.05,27.9,0.20000000000000284
7799,8.275,27.9,0.20000000000000284
7800,25.3,28.0,0.20000000000000284
7801,20.95,27.9,0.20000000000000284
7802,23.4,27.9,0.20000000000000284
7803,5.95,27.9,0.20000000000000284
7804,9.275,27.9,0.20000000000000284
7805,28.975,27.9,0.20000000000000284
7806,10.5,27.9,0.20000000000000284
7807,5.975,27.9,0.20000000000000284
7808,8.825,27.9,0.20000000000000284
7809,11.175,27.9,0.20000000000000284
7810,28.250000000000004,27.9,0.20000000000000284
7811,8.625,27.9,0.20000000000000284
7812,6.050000000000001,27.9,0.20000000000000284
7813,5.800000000000001,27.9,0.20000000000000284
7814,21.075,27.9,0.20000000000000284
7815,6.9750000000000005,27.9,0.20000000000000284
7816,7.574999999999999,27.9,0.20000000000000284
7817,7.525,27.9,0.20000000000000284
7818,10.2,27.9,0.20000000000000284
7819,10.525,27.9,0.20000000000000284
7820,17.65,27.9,0.20000000000000284
7821,22.1,27.9,0.20000000000000284
7822,19.025,27.9,0.20000000000000284
7823,19.675,27.9,0.20000000000000284
7824,16.5,27.9,0.20000000000000284
7825,14.625,27.9,0.20000000000000284
7826,15.95,27.9,0.20000000000000284
7827,13.475,27.9,0.20000000000000284
7828,13.625,27.9,0.20000000000000284
7829,11.35,27.9,0.20000000000000284
7830,20.975,27.9,0.20000000000000284
7831,9.725,27.9,0.20000000000000284
7832,21.075,27.9,0.20000000000000284
7833,28.2,27.9,0.20000000000000284
7834,15.725,27.9,0.20000000000000284
7835,6.9,27.9,0.20000000000000284
7836,6.05,27.9,0.20000000000000284
7837,7.15,27.9,0.20000000000000284
7838,5.35,27.9,0.20000000000000284
7839,6.525,27.9,0.20000000000000284
7840,6.275,27.9,0.20000000000000284
7841,6.75,27.9,0.20000000000000284
7842,36.0,27.9,0.20000000000000284
7843,41.15,27.9,0.20000000000000284
7844,25.575,27.9,0.20000000000000284
7845,13.05,27.9,0.20000000000000284
7846,9.875,28.0,0.20000000000000284
7847,7.9,28.0,0.20000000000000284
7848,14.35,28.0,0.20000000000000284
7849,16.125,28.0,0.20000000000000284
7850,8.65,28.0,0.20000000000000284
7851,8.6,28.0,0.20000000000000284
7852,8.125,28.0,0.20000000000000284
7853,8.75,28.0,0.20000000000000284
7854,9.725,28.0,0.20000000000000284
7855,8.575,28.0,0.20000000000000284
7856,10.25,28.1,0.20000000000000284
7857,12.95,28.1,0.20000000000000284
7858,9.275,28.1,0.20000000000000284
7859,23.95,28.1,0.20000000000000284
7860,11.025,28.1,0.20000000000000284
7861,12.65,28.1,0.20000000000000284
7862,12.85,28.1,0.20000000000000284
7863,13.225,28.1,0.20000000000000284
7864,13.075,28.1,0.20000000000000284
7865,12.175,28.1,0.20000000000000284
7866,14.225,28.1,0.20000000000000284
7867,12.0,28.1,0.20000000000000284
7868,12.3,28.1,0.20000000000000284
7869,11.75,28.1,0.20000000000000284
7870,28.825000000000003,28.1,0.20000000000000284
7871,22.325,28.1,0.20000000000000284
7872,10.1,28.1,0.20000000000000284
7873,8.075,28.0,0.20000000000000284
7874,9.825,28.0,0.20000000000000284
7875,15.4,28.0,0.20000000000000284
7876,30.3,28.0,0.20000000000000284
7877,36.85,28.0,0.20000000000000284
7878,31.2,28.0,0.20000000000000284
7879,13.375,28.0,0.20000000000000284
7880,19.5,28.0,0.20000000000000284
7881,5.5,28.0,0.20000000000000284
7882,7.299999999999999,28.0,0.20000000000000284
7883,6.699999999999999,28.0,0.20000000000000284
7884,5.55,28.0,0.20000000000000284
7885,5.475,28.0,0.20000000000000284
7886,13.775,28.0,0.20000000000000284
7887,6.575000000000001,28.0,0.20000000000000284
7888,15.45,28.0,0.20000000000000284
7889,11.275,28.0,0.20000000000000284
7890,12.55,28.0,0.20000000000000284
7891,11.425,28.0,0.20000000000000284
7892,17.95,28.1,0.20000000000000284
7893,11.875,28.1,0.20000000000000284
7894,13.175,28.1,0.20000000000000284
7895,12.65,28.1,0.20000000000000284
7896,13.275,28.0,0.20000000000000284
7897,11.15,28.0,0.20000000000000284
7898,13.499999999999998,28.0,0.20000000000000284
7899,11.1,28.0,0.20000000000000284
7900,12.4,28.0,0.20000000000000284
7901,10.85,28.0,0.20000000000000284
7902,10.725,28.0,0.20000000000000284
7903,18.8,28.0,0.20000000000000284
7904,7.425,28.0,0.20000000000000284
7905,8.175,27.9,0.20000000000000284
7906,9.2,27.9,0.20000000000000284
7907,8.45,27.9,0.20000000000000284
7908,13.15,27.9,0.20000000000000284
7909,8.8,27.9,0.20000000000000284
7910,33.325,28.0,0.20000000000000284
7911,25.8,28.0,0.20000000000000284
7912,10.8,28.0,0.20000000000000284
7913,17.9,28.0,0.20000000000000284
7914,12.55,28.0,0.20000000000000284
7915,23.025,28.0,0.20000000000000284
7916,37.925,26.7,0.20000000000000284
7917,28.55,24.2,0.20000000000000284
7918,25.575,24.2,0.20000000000000284
7919,15.3,24.2,0.20000000000000284
7920,24.225,24.4,0.20000000000000284
7921,27.0,24.7,0.20000000000000284
7922,11.675,24.8,0.20000000000000284
7923,28.950000000000003,25.0,0.20000000000000284
7924,27.3,25.2,0.20000000000000284
7925,38.9,23.9,0.20000000000000284
7926,67.4,23.9,0.20000000000000284
7927,19.1,23.9,0.20000000000000284
7928,15.65,23.9,0.20000000000000284
7929,22.4,23.9,0.20000000000000284
7930,34.65,24.0,0.20000000000000284
7931,30.525,24.4,0.20000000000000284
7932,32.025000000000006,24.4,0.20000000000000284
7933,30.775,23.9,0.20000000000000284
7934,32.275,24.9,0.20000000000000284
7935,32.2,25.8,0.20000000000000284
7936,46.175,26.0,0.20000000000000284
7937,31.75,26.4,0.20000000000000284
7938,32.875,26.7,0.20000000000000284
7939,30.15,26.7,0.20000000000000284
7940,29.95,26.7,0.20000000000000284
7941,28.975,27.0,0.20000000000000284
7942,47.6,27.4,0.20000000000000284
7943,37.65,27.6,0.20000000000000284
7944,42.6,24.2,0.20000000000000284
7945,36.225,25.3,0.20000000000000284
7946,46.425,25.8,0.20000000000000284
7947,27.5,26.4,0.20000000000000284
7948,28.225,26.7,0.20000000000000284
7949,28.0,26.7,0.20000000000000284
7950,30.0,26.7,0.20000000000000284
7951,32.675,26.7,0.20000000000000284
7952,48.25,26.7,0.20000000000000284
7953,34.175000000000004,26.8,0.20000000000000284
7954,34.4,27.4,0.20000000000000284
7955,28.275,27.7,0.20000000000000284
7956,30.5,28.0,0.20000000000000284
7957,29.425,28.3,0.20000000000000284
7958,40.05,28.5,0.20000000000000284
7959,30.625,24.7,0.20000000000000284
7960,31.8,25.7,0.20000000000000284
7961,30.05,25.9,0.20000000000000284
7962,31.325,26.6,0.20000000000000284
7963,29.725,26.9,0.20000000000000284
7964,32.25,24.1,0.20000000000000284
7965,29.55,25.2,0.20000000000000284
7966,31.35,25.8,0.20000000000000284
7967,29.075,26.2,0.20000000000000284
7968,31.3,26.6,0.20000000000000284
7969,30.225,26.7,0.20000000000000284
7970,32.525,26.7,0.20000000000000284
7971,31.475,26.7,0.20000000000000284
7972,32.125,26.8,0.20000000000000284
7973,31.85,26.9,0.20000000000000284
7974,30.225,27.3,0.20000000000000284
7975,31.775,27.6,0.20000000000000284
7976,70.375,28.0,0.20000000000000284
7977,27.025,28.3,0.20000000000000284
7978,29.125,28.5,0.20000000000000284
7979,29.15,24.7,0.20000000000000284
7980,27.75,25.8,0.20000000000000284
7981,37.975,26.0,0.20000000000000284
7982,46.15,26.4,0.20000000000000284
7983,41.7,26.7,0.20000000000000284
7984,28.525,26.9,0.20000000000000284
7985,28.45,24.7,0.20000000000000284
7986,29.025,25.9,0.20000000000000284
7987,28.2,26.1,0.20000000000000284
7988,46.525,26.6,0.20000000000000284
7989,45.4,26.8,0.20000000000000284
7990,29.975,26.8,0.20000000000000284
7991,31.85,26.7,0.20000000000000284
7992,30.575,27.1,0.20000000000000284
7993,34.2,27.4,0.20000000000000284
7994,31.55,27.7,0.20000000000000284
7995,29.25,24.7,0.20000000000000284
7996,31.75,25.8,0.20000000000000284
7997,30.45,26.0,0.20000000000000284
7998,31.3,26.4,0.20000000000000284
7999,30.450000000000003,26.7,0.20000000000000284
8000,31.775,26.8,0.20000000000000284
8001,29.825,26.9,0.20000000000000284
8002,32.075,27.2,0.20000000000000284
8003,32.550000000000004,24.9,0.20000000000000284
8004,31.1,25.8,0.20000000000000284
8005,32.3,26.0,0.20000000000000284
8006,29.0,26.5,0.20000000000000284
8007,27.775,26.8,0.20000000000000284
8008,29.775,26.8,0.20000000000000284
8009,27.75,26.8,0.20000000000000284
8010,28.3,27.2,0.20000000000000284
8011,27.9,27.2,0.20000000000000284
8012,32.725,25.1,0.20000000000000284
8013,40.4,25.7,0.20000000000000284
8014,30.8,26.2,0.20000000000000284
8015,41.625,26.5,0.20000000000000284
8016,30.55,26.9,0.20000000000000284
8017,28.7,26.9,0.20000000000000284
8018,41.425,24.7,0.20000000000000284
8019,31.625,25.8,0.20000000000000284
8020,28.275,26.0,0.20000000000000284
8021,26.95,26.6,0.20000000000000284
8022,43.225,26.8,0.20000000000000284
8023,43.775,26.7,0.20000000000000284
8024,46.775,26.7,0.20000000000000284
8025,58.375,26.8,0.20000000000000284
8026,29.1,27.2,0.20000000000000284
8027,29.425,27.5,0.20000000000000284
8028,30.85,24.4,0.20000000000000284
8029,28.85,25.6,0.20000000000000284
8030,30.025,25.9,0.20000000000000284
8031,27.525,26.4,0.20000000000000284
8032,28.5,26.9,0.20000000000000284
8033,29.425,24.1,0.20000000000000284
8034,34.8,25.3,0.20000000000000284
8035,34.625,25.8,0.20000000000000284
8036,30.8,26.2,0.20000000000000284
8037,29.725,26.7,0.20000000000000284
8038,32.175,26.9,0.20000000000000284
8039,30.8,26.9,0.20000000000000284
8040,33.050000000000004,24.8,0.20000000000000284
8041,32.975,25.8,0.20000000000000284
8042,31.825000000000003,26.0,0.20000000000000284
8043,31.225,26.6,0.20000000000000284
8044,30.95,26.9,0.20000000000000284
8045,30.0,24.1,0.20000000000000284
8046,33.075,24.0,0.20000000000000284
8047,30.425,24.0,0.20000000000000284
8048,41.875,24.3,0.20000000000000284
8049,28.25,24.5,0.20000000000000284
8050,25.75,24.6,0.20000000000000284
8051,10.849999999999998,24.6,0.20000000000000284
8052,10.9,24.6,0.20000000000000284
8053,14.975,24.6,0.20000000000000284
8054,29.625,24.9,0.20000000000000284
8055,23.95,24.9,0.20000000000000284
8056,9.45,25.0,0.20000000000000284
8057,10.275,25.1,0.20000000000000284
8058,16.1,25.2,0.20000000000000284
8059,6.275,25.2,0.20000000000000284
8060,54.95,25.3,0.20000000000000284
8061,48.075,25.3,0.20000000000000284
8062,14.3,25.3,0.20000000000000284
8063,12.325,25.3,0.20000000000000284
8064,12.4,25.3,0.20000000000000284
8065,8.7,25.3,0.20000000000000284
8066,9.425,25.4,0.20000000000000284
8067,15.95,25.4,0.20000000000000284
8068,30.025,25.7,0.20000000000000284
8069,28.0,25.9,0.20000000000000284
8070,30.675,25.9,0.20000000000000284
8071,29.375,26.1,0.20000000000000284
8072,52.175,26.3,0.20000000000000284
8073,31.35,26.4,0.20000000000000284
8074,29.25,26.5,0.20000000000000284
8075,29.3,26.5,0.20000000000000284
8076,30.075,26.7,0.20000000000000284
8077,28.525,26.7,0.20000000000000284
8078,30.725,27.0,0.20000000000000284
8079,40.325,27.2,0.20000000000000284
8080,43.65,27.4,0.20000000000000284
8081,12.7,27.4,0.20000000000000284
8082,14.925,27.4,0.20000000000000284
8083,14.249999999999998,27.4,0.20000000000000284
8084,15.75,27.5,0.20000000000000284
8085,15.85,27.5,0.20000000000000284
8086,19.0,27.5,0.20000000000000284
8087,13.7,27.5,0.20000000000000284
8088,15.45,27.5,0.20000000000000284
8089,17.9,27.5,0.20000000000000284
8090,11.45,27.5,0.20000000000000284
8091,10.1,27.5,0.20000000000000284
8092,24.75,27.5,0.20000000000000284
8093,5.55,27.5,0.20000000000000284
8094,7.85,27.6,0.20000000000000284
8095,7.9,27.5,0.20000000000000284
8096,21.45,27.5,0.20000000000000284
8097,16.525,27.5,0.20000000000000284
8098,26.675,27.6,0.20000000000000284
8099,10.05,27.5,0.20000000000000284
8100,6.225,27.6,0.20000000000000284
8101,6.775,27.6,0.20000000000000284
8102,5.8,27.6,0.20000000000000284
8103,4.775,27.6,0.20000000000000284
8104,6.25,27.6,0.20000000000000284
8105,5.025,27.6,0.20000000000000284
8106,7.475,27.6,0.20000000000000284
8107,5.525,27.6,0.20000000000000284
8108,11.45,27.6,0.20000000000000284
8109,16.95,27.6,0.20000000000000284
8110,11.7,27.6,0.20000000000000284
8111,21.25,27.6,0.20000000000000284
8112,17.525,27.6,0.20000000000000284
8113,23.45,27.7,0.20000000000000284
8114,20.5,27.8,0.20000000000000284
8115,9.35,27.8,0.20000000000000284
8116,11.6,27.8,0.20000000000000284
8117,8.85,27.8,0.20000000000000284
8118,15.250000000000002,27.8,0.20000000000000284
8119,20.25,27.8,0.20000000000000284
8120,10.55,27.8,0.20000000000000284
8121,9.25,27.8,0.20000000000000284
8122,7.65,27.9,0.20000000000000284
8123,13.9,27.8,0.20000000000000284
8124,7.775,27.8,0.20000000000000284
8125,5.05,27.8,0.20000000000000284
8126,15.275,27.8,0.20000000000000284
8127,7.225,27.8,0.20000000000000284
8128,6.025,27.8,0.20000000000000284
8129,4.75,27.8,0.20000000000000284
8130,10.975,27.9,0.20000000000000284
8131,33.3,27.8,0.20000000000000284
8132,9.525,27.8,0.20000000000000284
8133,15.2,27.7,0.20000000000000284
8134,16.525000000000002,27.8,0.20000000000000284
8135,18.425,27.7,0.20000000000000284
8136,11.675,27.8,0.20000000000000284
8137,10.725,27.8,0.20000000000000284
8138,12.625,27.8,0.20000000000000284
8139,9.175,27.8,0.20000000000000284
8140,10.425,27.8,0.20000000000000284
8141,30.225,27.8,0.20000000000000284
8142,18.175,27.8,0.20000000000000284
8143,25.225,27.8,0.20000000000000284
8144,9.825,27.8,0.20000000000000284
8145,6.800000000000001,27.8,0.20000000000000284
8146,10.075,27.8,0.20000000000000284
8147,9.6,27.8,0.20000000000000284
8148,10.35,27.8,0.20000000000000284
8149,6.375,27.8,0.20000000000000284
8150,7.6,27.8,0.20000000000000284
8151,10.0,27.8,0.20000000000000284
8152,10.825,27.8,0.20000000000000284
8153,8.475,27.8,0.20000000000000284
8154,9.3,27.8,0.20000000000000284
8155,18.775,27.8,0.20000000000000284
8156,12.625,27.8,0.20000000000000284
8157,8.3,27.8,0.20000000000000284
8158,27.450000000000003,27.8,0.20000000000000284
8159,8.55,27.8,0.20000000000000284
8160,15.425,27.8,0.20000000000000284
8161,7.824999999999999,27.8,0.20000000000000284
8162,8.4,27.8,0.20000000000000284
8163,10.675,27.8,0.20000000000000284
8164,7.95,27.8,0.20000000000000284
8165,8.8,27.8,0.20000000000000284
8166,10.1,27.8,0.20000000000000284
8167,12.125,27.8,0.20000000000000284
8168,26.575,27.9,0.20000000000000284
8169,10.175,27.8,0.20000000000000284
8170,14.4,27.8,0.20000000000000284
8171,10.25,27.7,0.20000000000000284
8172,12.3,27.8,0.20000000000000284
8173,10.25,27.8,0.20000000000000284
8174,8.75,27.8,0.20000000000000284
8175,7.0,27.8,0.20000000000000284
8176,9.3,27.8,0.20000000000000284
8177,6.775,27.8,0.20000000000000284
8178,15.275,27.8,0.20000000000000284
8179,10.75,27.8,0.20000000000000284
8180,9.05,27.8,0.20000000000000284
8181,5.475,27.8,0.20000000000000284
8182,10.575,27.8,0.20000000000000284
8183,8.375,27.8,0.20000000000000284
8184,18.975,27.8,0.20000000000000284
8185,42.7,27.8,0.20000000000000284
8186,8.05,27.8,0.20000000000000284
8187,5.725,27.8,0.20000000000000284
8188,8.775,27.8,0.20000000000000284
8189,6.324999999999999,27.8,0.20000000000000284
8190,8.3,27.8,0.20000000000000284
8191,7.55,27.7,0.20000000000000284
8192,10.6,27.7,0.20000000000000284
8193,16.325,27.7,0.20000000000000284
8194,14.375,27.7,0.20000000000000284
8195,20.05,27.7,0.20000000000000284
8196,16.049999999999997,27.7,0.20000000000000284
8197,20.55,27.7,0.20000000000000284
8198,14.099999999999998,27.7,0.20000000000000284
8199,13.85,27.7,0.20000000000000284
8200,17.55,27.8,0.20000000000000284
8201,26.45,27.7,0.20000000000000284
8202,18.0,27.7,0.20000000000000284
8203,12.625,27.7,0.20000000000000284
8204,22.9,27.7,0.20000000000000284
8205,13.025,27.7,0.20000000000000284
8206,7.800000000000001,27.7,0.20000000000000284
8207,5.05,27.7,0.20000000000000284
8208,8.5,27.7,0.20000000000000284
8209,6.324999999999999,27.7,0.20000000000000284
8210,6.8,27.7,0.20000000000000284
8211,5.725,27.7,0.20000000000000284
8212,9.525,27.8,0.20000000000000284
8213,11.95,27.7,0.20000000000000284
8214,14.525,27.7,0.20000000000000284
8215,19.125,27.7,0.20000000000000284
8216,29.575,27.8,0.20000000000000284
8217,14.4,27.8,0.20000000000000284
8218,19.9,27.8,0.20000000000000284
8219,6.2,27.8,0.20000000000000284
8220,11.675,27.8,0.20000000000000284
8221,5.45,27.8,0.20000000000000284
8222,21.85,27.8,0.20000000000000284
8223,15.675,27.8,0.20000000000000284
8224,11.775,27.8,0.20000000000000284
8225,17.625,27.8,0.20000000000000284
8226,22.05,27.8,0.20000000000000284
8227,8.85,27.8,0.20000000000000284
8228,10.575,27.8,0.20000000000000284
8229,10.5,27.8,0.20000000000000284
8230,11.475,27.8,0.20000000000000284
8231,12.15,27.8,0.20000000000000284
8232,11.725,27.8,0.20000000000000284
8233,14.2,27.8,0.20000000000000284
8234,10.375,27.8,0.20000000000000284
8235,8.6,27.8,0.20000000000000284
8236,11.45,27.8,0.20000000000000284
8237,26.975,27.8,0.20000000000000284
8238,8.475,27.8,0.20000000000000284
8239,10.25,27.8,0.20000000000000284
8240,12.65,27.8,0.20000000000000284
8241,9.975,27.7,0.20000000000000284
8242,13.35,27.7,0.20000000000000284
8243,9.475,27.7,0.20000000000000284
8244,22.5,27.8,0.20000000000000284
8245,9.45,27.8,0.20000000000000284
8246,10.4,27.8,0.20000000000000284
8247,15.175,27.7,0.20000000000000284
8248,8.850000000000001,27.7,0.20000000000000284
8249,19.575,27.7,0.20000000000000284
8250,15.7,27.8,0.20000000000000284
8251,6.025,27.8,0.20000000000000284
8252,10.1,27.8,0.20000000000000284
8253,5.525,27.8,0.20000000000000284
8254,16.075,27.8,0.20000000000000284
8255,6.5,27.8,0.20000000000000284
8256,23.2,27.8,0.20000000000000284
8257,32.475,27.8,0.20000000000000284
8258,12.625,27.8,0.20000000000000284
8259,11.3,27.8,0.20000000000000284
8260,15.125,27.8,0.20000000000000284
8261,31.35,27.8,0.20000000000000284
8262,12.075,27.8,0.20000000000000284
8263,11.15,27.7,0.20000000000000284
8264,11.2,27.8,0.20000000000000284
8265,10.075,27.8,0.20000000000000284
8266,11.35,27.9,0.20000000000000284
8267,9.35,27.9,0.20000000000000284
8268,18.725,27.9,0.20000000000000284
8269,11.425,27.8,0.20000000000000284
8270,12.325,27.8,0.20000000000000284
8271,22.1,27.8,0.20000000000000284
8272,29.55,27.8,0.20000000000000284
8273,8.05,27.7,0.20000000000000284
8274,8.5,27.7,0.20000000000000284
8275,7.9,27.7,0.20000000000000284
8276,6.75,27.8,0.20000000000000284
8277,4.8500000000000005,27.8,0.20000000000000284
8278,8.6,27.8,0.20000000000000284
8279,6.75,27.8,0.20000000000000284
8280,8.325,27.8,0.20000000000000284
8281,8.375,27.8,0.20000000000000284
8282,6.875,27.8,0.20000000000000284
8283,23.05,27.8,0.20000000000000284
8284,17.724999999999998,27.8,0.20000000000000284
8285,11.225,27.8,0.20000000000000284
8286,11.225,27.8,0.20000000000000284
8287,12.525000000000002,27.8,0.20000000000000284
8288,12.625,27.8,0.20000000000000284
8289,11.85,27.8,0.20000000000000284
8290,15.849999999999998,27.8,0.20000000000000284
8291,13.625,27.8,0.20000000000000284
8292,17.775,27.8,0.20000000000000284
8293,16.525,27.8,0.20000000000000284
8294,14.0,27.8,0.20000000000000284
8295,13.2,27.8,0.20000000000000284
8296,17.724999999999998,27.8,0.20000000000000284
8297,7.8,27.8,0.20000000000000284
8298,9.35,27.8,0.20000000000000284
8299,7.65,27.8,0.20000000000000284
8300,42.1,27.9,0.20000000000000284
8301,13.35,27.8,0.20000000000000284
8302,18.9,27.8,0.20000000000000284
8303,17.725,27.7,0.20000000000000284
8304,4.725,27.7,0.20000000000000284
8305,15.1,27.7,0.20000000000000284
8306,4.25,27.7,0.20000000000000284
8307,7.225,27.7,0.20000000000000284
8308,9.6,27.8,0.20000000000000284
8309,3.475,27.8,0.20000000000000284
8310,4.275,27.8,0.20000000000000284
8311,3.45,27.8,0.20000000000000284
8312,24.725,27.8,0.20000000000000284
8313,12.0,27.8,0.20000000000000284
8314,10.275,27.8,0.20000000000000284
8315,9.725,27.8,0.20000000000000284
8316,10.425,27.8,0.20000000000000284
8317,12.75,27.8,0.20000000000000284
8318,11.35,27.8,0.20000000000000284
8319,11.325,27.8,0.20000000000000284
8320,17.175,27.8,0.20000000000000284
8321,15.3,27.8,0.20000000000000284
8322,16.375,27.8,0.20000000000000284
8323,14.775,27.8,0.20000000000000284
8324,16.825,27.8,0.20000000000000284
8325,14.85,27.8,0.20000000000000284
8326,18.5,27.8,0.20000000000000284
8327,14.375,27.8,0.20000000000000284
8328,14.5,27.8,0.20000000000000284
8329,12.875,27.8,0.20000000000000284
8330,18.5,27.8,0.20000000000000284
8331,5.55,27.8,0.20000000000000284
8332,7.800000000000001,27.8,0.20000000000000284
8333,5.75,27.8,0.20000000000000284
8334,36.9,27.8,0.20000000000000284
8335,27.975,27.7,0.20000000000000284
8336,30.95,27.7,0.20000000000000284
8337,3.7,27.7,0.20000000000000284
8338,5.275,27.7,0.20000000000000284
8339,2.975,27.7,0.20000000000000284
8340,3.975,27.7,0.20000000000000284
8341,3.0,27.7,0.20000000000000284
8342,18.125,27.7,0.20000000000000284
8343,9.5,27.7,0.20000000000000284
8344,6.0,27.7,0.20000000000000284
8345,8.05,27.7,0.20000000000000284
8346,18.1,27.8,0.20000000000000284
8347,10.05,27.7,0.20000000000000284
8348,19.4,27.7,0.20000000000000284
8349,11.175,27.7,0.20000000000000284
8350,12.775,27.8,0.20000000000000284
8351,14.525,27.8,0.20000000000000284
8352,18.65,27.8,0.20000000000000284
8353,16.025000000000002,27.8,0.20000000000000284
8354,16.725,27.8,0.20000000000000284
8355,14.15,27.8,0.20000000000000284
8356,16.025,27.8,0.20000000000000284
8357,14.7,27.8,0.20000000000000284
8358,29.825,27.8,0.20000000000000284
8359,14.85,27.8,0.20000000000000284
8360,9.325,27.8,0.20000000000000284
8361,7.0,27.8,0.20000000000000284
8362,9.3,27.8,0.20000000000000284
8363,17.35,27.8,0.20000000000000284
8364,8.275,27.8,0.20000000000000284
8365,13.45,27.8,0.20000000000000284
8366,15.35,27.8,0.20000000000000284
8367,5.225,27.8,0.20000000000000284
8368,7.050000000000001,27.9,0.20000000000000284
8369,11.25,27.9,0.20000000000000284
8370,7.550000000000001,27.9,0.20000000000000284
8371,14.875,27.9,0.20000000000000284
